rank,name,networth,age,country,longitude,latitude,source,industry
2190,Gang Xu ,1.3,58,China,104.195397,35.86166,Chemicals,Manufacturing 
2190,Xu Jin ,1.3,57,China,104.195397,35.86166,wine,Food & Beverage 
2190,Tony Xu ,1.3,37,United States of America,-95.712891,37.09024,food delivery service,Technology 
2190,Ye Yanqiao ,1.3,52,China,104.195397,35.86166,soy sauce,Food & Beverage 
2190,Patrick Zalupski ,1.3,41,United States of America,-95.712891,37.09024,homebuilding,Real Estate 
2190,Shengda Zan ,1.3,59,China,104.195397,35.86166,diversified,Diversified 
2190,Zeng Chaoyi ,1.3,53,China,104.195397,35.86166,aluminum products,Manufacturing 
2190,Zhang Guiping & family ,1.3,70,China,104.195397,35.86166,real estate,Real Estate 
2190,Peng Zhao ,1.3,51,China,104.195397,35.86166,online recruitment,Service 
2190,Zheng Zhiguo ,1.3,50,China,104.195397,35.86166,drugs,Healthcare 
2190,Kostyantin Zhevago ,1.3,48,Ukraine,31.16558,48.379433,mining,Metals & Mining 
2190,Zhou Mingjie ,1.3,64,China,104.195397,35.86166,lighting installations,Technology 
2190,Zhu Xingliang ,1.3,62,China,104.195397,35.86166,construction,Construction & Engineering 
2190,Zhu Yiwen & family ,1.3,64,China,104.195397,35.86166,healthcare,Healthcare 
2190,Zong Yanmin ,1.3,64,China,104.195397,35.86166,Semiconductor materials,Manufacturing 
2324,Sanjay Agarwal ,1.2,51,India,78.96288,20.593684,banking,Finance & Investments 
2324,Hamad bin Jassim bin Jaber Al Thani ,1.2,62,Qatar,51.183884,25.354826,investments,Finance & Investments 
2324,Betty Ang ,1.2,67,Philippines,121.774017,12.879721,foods,Food & Beverage 
2324,Christian Angermayer ,1.2,43,Germany,10.451526,51.165691,investments,Finance & Investments 
2324,Mika Anttonen ,1.2,55,Finland,25.748151,61.92411,oil & gas,Energy 
2324,Jose Maria Aristrain ,1.2,59,Spain,-3.74922,40.463667,steel,Metals & Mining 
2324,Emilio Azcarraga Jean ,1.2,54,Mexico,-102.552784,23.634501,TV broadcasting,Media & Entertainment 
2324,Thomas Bailey ,1.2,85,United States of America,-95.712891,37.09024,money management,Finance & Investments 
2324,Andrei Bokarev ,1.2,55,Russia,105.318756,61.52401,"metals, mining",Manufacturing 
2324,Stephane Bonvin ,1.2,55,Switzerland,8.227512,46.818188,real estate,Real Estate 
2324,Ashok Boob ,1.2,70,India,78.96288,20.593684,specialty chemicals,Manufacturing 
2324,Ludwig Theodor Braun ,1.2,32,Germany,10.451526,51.165691,medical technology,Healthcare 
2324,Friederike Braun-Luedicke ,1.2,38,Germany,10.451526,51.165691,medical technology,Healthcare 
2324,Pradip Burman ,1.2,79,India,78.96288,20.593684,consumer goods,Food & Beverage 
2324,Cai Hongbin ,1.2,64,China,104.195397,35.86166,pharmaceuticals,Healthcare 
2324,Chang Kuo-Cheng ,1.2,64,Taiwan,120.960515,23.69781,Transportation,Logistics 
2324,Jiancheng Chen ,1.2,63,China,104.195397,35.86166,manufacturing,Manufacturing 
2324,Chen Xueling ,1.2,54,China,104.195397,35.86166,stationery,Manufacturing 
2324,Cheng Lili ,1.2,57,China,104.195397,35.86166,poultry breeding,Food & Beverage 
2324,Yvon Chouinard ,1.2,83,United States of America,-95.712891,37.09024,Patagonia,Fashion & Retail 
2324,Luigi Cremonini & family ,1.2,82,Italy,12.56738,41.87194,meat processing,Food & Beverage 
2324,Tim Draper ,1.2,63,United States of America,-95.712891,37.09024,cryptocurrency,Finance & Investments 
2324,Fan Zhaoxia & family ,1.2,54,China,104.195397,35.86166,photovoltaic equipment,Energy 
2324,Gleb Fetisov ,1.2,55,Russia,105.318756,61.52401,investments,Telecom 
2324,Robert Fisher ,1.2,68,United States of America,-95.712891,37.09024,Gap,Fashion & Retail 
2324,William Fisher ,1.2,65,United States of America,-95.712891,37.09024,Gap,Fashion & Retail 
2324,J. Christopher Flowers ,1.2,64,United States of America,-95.712891,37.09024,investments,Finance & Investments 
2324,Bernd Freier ,1.2,65,Germany,10.451526,51.165691,fashion retail,Fashion & Retail 
2324,Geng Diangen ,1.2,65,China,104.195397,35.86166,Internet,Technology 
2324,Dan Gertler ,1.2,48,Israel,34.851612,31.046051,mining,Metals & Mining 
2324,David Girouard ,1.2,56,United States of America,-95.712891,37.09024,fintech,Finance & Investments 
2324,John Goff ,1.2,67,United States of America,-95.712891,37.09024,real estate,Real Estate 
2324,Lawrence Golub ,1.2,62,United States of America,-95.712891,37.09024,private equity,Finance & Investments 
2324,Sven Hagströmer ,1.2,78,Sweden,18.643501,60.128161,financial services,Finance & Investments 
2324,Fahed Hariri ,1.2,41,Lebanon,35.862285,33.854721,"construction, investments",Construction & Engineering 
2324,Richard Hayne ,1.2,74,United States of America,-95.712891,37.09024,Urban Outfitters,Fashion & Retail 
2324,He Yamin & family ,1.2,65,China,104.195397,35.86166,manufacturing,Manufacturing 
2324,Michael Heine ,1.2,72,Australia,133.775136,-25.274398,financial services,Finance & Investments 
2324,Heikki Herlin ,1.2,35,Finland,25.748151,61.92411,"elevators, escalators",Manufacturing 
2324,Hong Feng ,1.2,45,China,104.195397,35.86166,smartphones,Technology 
2324,Hu Kun ,1.2,52,China,104.195397,35.86166,medical equipment,Healthcare 
2324,Huang Hongyun & family ,1.2,55,China,104.195397,35.86166,real estate,Real Estate 
2324,Shanbing Huang & family ,1.2,65,China,104.195397,35.86166,semiconductors,Technology 
2324,Huang Shih Tsai ,1.2,70,Hong Kong,114.109497,22.396428,real estate,Real Estate 
2324,Huang Wenbiao ,1.2,54,China,104.195397,35.86166,soy sauce,Food & Beverage 
2324,Mohammed Ibrahim ,1.2,75,United Kingdom,-3.435973,55.378051,communications,Telecom 
2324,Hedda im Brahm-Droege ,1.2,67,Germany,10.451526,51.165691,investments,Finance & Investments 
2324,Rameshchandra Jain ,1.2,73,India,78.96288,20.593684,textiles,Manufacturing 
2324,Laurent Junique ,1.2,56,France,2.213749,46.227638,call centers,Technology 
2324,Zbigniew Juroszek & family ,1.2,59,Poland,19.145136,51.919438,"real estate, gambling",Diversified 
2324,Chatchai Kaewbootta ,1.2,70,Thailand,100.992541,15.870032,auto loans,Finance & Investments 
2324,Shirley Kao ,1.2,65,Taiwan,120.960515,23.69781,food & beverage retailing,Food & Beverage 
2324,Ipek Kirac ,1.2,37,Turkey,35.243322,38.963745,diversified,Diversified 
2324,Carsten Koerl ,1.2,57,Germany,10.451526,51.165691,sports data,Sports 
2324,Andrei Kosogov ,1.2,61,Russia,105.318756,61.52401,Banking,Energy 
2324,John Krystynak ,1.2,53,United States of America,-95.712891,37.09024,mobile games,Media & Entertainment 
2324,John Kusuma ,1.2,55,Indonesia,113.921327,-0.789275,banking,Finance & Investments 
2324,Hartono Kweefanus ,1.2,72,Indonesia,113.921327,-0.789275,food manufacturing,Food & Beverage 
2324,Kwek Leng Peck ,1.2,66,Singapore,103.819836,1.352083,diversified,Diversified 
2324,Kristo Käärmann ,1.2,41,Estonia,25.013607,58.595272,"payments, banking",Finance & Investments 
2324,Guy Laliberté ,1.2,62,Canada,-106.346771,56.130366,Cirque du Soleil,Media & Entertainment 
2324,Lee Sang-ryul ,1.2,60,South Korea,127.766922,35.907757,chemicals,Manufacturing 
2324,Lee Seung-gun ,1.2,40,South Korea,127.766922,35.907757,fintech,Technology 
2324,Hongjing Li ,1.2,54,China,104.195397,35.86166,auto parts,Automotive 
2324,Li Wanqiang ,1.2,44,China,104.195397,35.86166,smartphones,Technology 
2324,Lu Hongyan ,1.2,44,China,104.195397,35.86166,online games,Media & Entertainment 
2324,Dalong Lv ,1.2,60,China,104.195397,35.86166,telecom services,Telecom 
2324,Carsten Maschmeyer ,1.2,62,Germany,10.451526,51.165691,finance services,Finance & Investments 
2324,Todd McKinnon ,1.2,50,United States of America,-95.712891,37.09024,software,Technology 
2324,Rubens Menin Teixeira de Souza ,1.2,66,Brazil,-51.92528,-14.235004,"home building, banking",Diversified 
2324,Lorinc Meszaros ,1.2,56,Hungary,19.503304,47.162494,diversified,Diversified 
2324,Ulrich Mommert & family ,1.2,81,Austria,14.550072,47.516231,lighting,Automotive 
2324,Park Kwan-ho ,1.2,50,South Korea,127.766922,35.907757,online games,Media & Entertainment 
2324,George Pedersen ,1.2,86,United States of America,-95.712891,37.09024,defense contractor,Manufacturing 
2324,David Penaloza Alanis ,1.2,48,Mexico,-102.552784,23.634501,toll roads,Construction & Engineering 
2324,Stefan Pierer ,1.2,65,Austria,14.550072,47.516231,automotive,Automotive 
2324,Murdaya Poo ,1.2,81,Indonesia,113.921327,-0.789275,diversified,Diversified 
2324,Michael Price ,1.2,69,United States of America,-95.712891,37.09024,investments,Finance & Investments 
2324,Leonid Radvinsky ,1.2,40,United States of America,-95.712891,37.09024,e-commerce,Technology 
2324,Megdet Rahimkulov & family ,1.2,76,Russia,105.318756,61.52401,investments,Finance & Investments 
2324,Andrei Rappoport ,1.2,58,Russia,105.318756,61.52401,investments,Finance & Investments 
2324,Dasari Uday Kumar Reddy ,1.2,54,India,78.96288,20.593684,cloud communications,Technology 
2324,Helena Revoredo ,1.2,75,Spain,-3.74922,40.463667,security services,Service 
2324,Duke Reyes ,1.2,65,United States of America,-95.712891,37.09024,beer distribution,Food & Beverage 
2324,Nobutada Saji ,1.2,76,Japan,138.252924,36.204824,beverages,Food & Beverage 
2324,Leonard Schleifer ,1.2,69,United States of America,-95.712891,37.09024,pharmaceuticals,Healthcare 
2324,Airat Shaimiev ,1.2,60,Russia,105.318756,61.52401,"refinery, chemicals",Energy 
2324,Radik Shaimiev ,1.2,57,Russia,105.318756,61.52401,"refinery, chemicals",Energy 
2324,Vijay Shekhar Sharma ,1.2,43,India,78.96288,20.593684,financial technology,Service 
2324,Devi Shetty ,1.2,69,India,78.96288,20.593684,healthcare,Healthcare 
2324,Shum Chiu Hung & family ,1.2,52,China,104.195397,35.86166,real estate,Real Estate 
2324,Michael Steinhardt ,1.2,81,United States of America,-95.712891,37.09024,hedge funds,Finance & Investments 
2324,Petter Stordalen & family ,1.2,59,Norway,8.468946,60.472024,hotels,Service 
2324,Winarko Sulistyo ,1.2,76,Indonesia,113.921327,-0.789275,paper and pulp,Manufacturing 
2324,Sun Huaiqing & family ,1.2,52,China,104.195397,35.86166,cosmetics,Fashion & Retail 
2324,Luc Tack ,1.2,60,Belgium,4.469936,50.503887,"textile, chemicals",Manufacturing 
2324,Lucio Tan ,1.2,87,Philippines,121.774017,12.879721,diversified,Diversified 
2324,Yoshikazu Tanaka ,1.2,45,Japan,138.252924,36.204824,social network,Technology 
2324,Stanley Tang ,1.2,29,United States of America,-95.712891,37.09024,food delivery app,Technology 
2324,Sam Tarascio ,1.2,77,Australia,133.775136,-25.274398,real estate,Real Estate 
2324,Alexander Tedja ,1.2,76,Indonesia,113.921327,-0.789275,real estate,Real Estate 
2324,Laurie Tisch ,1.2,71,United States of America,-95.712891,37.09024,"insurance, NFL team",Diversified 
2324,Steven Tisch ,1.2,73,United States of America,-95.712891,37.09024,insurance,Diversified 
2324,Stefania Triva ,1.2,57,Italy,12.56738,41.87194,microbiology,Healthcare 
2324,Maria Grace Uy ,1.2,53,Philippines,121.774017,12.879721,telecom,Telecom 
2324,Wim van der Leegte ,1.2,74,Netherlands,5.291266,52.132633,manufacturing,Manufacturing 
2324,Thongma Vijitpongpun ,1.2,64,Thailand,100.992541,15.870032,real estate,Real Estate 
2324,Jianfeng Wang & family ,1.2,52,China,104.195397,35.86166,auto parts,Automotive 
2324,Wang Jilei ,1.2,57,China,104.195397,35.86166,logistics,Logistics 
2324,Wang Junmin ,1.2,53,China,104.195397,35.86166,pharmaceuticals,Healthcare 
2324,Wang Kunxiao ,1.2,52,China,104.195397,35.86166,oilfield equipment,Manufacturing 
2324,Wang Zhentao & family ,1.2,56,China,104.195397,35.86166,vaccine & shoes,Healthcare 
2324,J. Wayne Weaver ,1.2,86,United States of America,-95.712891,37.09024,Shoes,Diversified 
2324,Weng Xianding ,1.2,60,China,104.195397,35.86166,medical devices,Healthcare 
2324,Horst Wortmann ,1.2,80,Germany,10.451526,51.165691,footwear,Fashion & Retail 
2324,Wu Chung-yi ,1.2,66,Taiwan,120.960515,23.69781,manufacturing,Manufacturing 
2324,Wu Li-gann ,1.2,81,Taiwan,120.960515,23.69781,electronic components,Manufacturing 
2324,Wu Peifu & family ,1.2,60,China,104.195397,35.86166,plastic,Manufacturing 
2324,Xiu Laigui ,1.2,67,China,104.195397,35.86166,pharmaceuticals,Healthcare 
2324,Yeh Kuo-I ,1.2,80,Taiwan,120.960515,23.69781,manufacturing,Manufacturing 
2324,Faxiang Yu ,1.2,50,China,104.195397,35.86166,"tourism, cultural industry",Media & Entertainment 
2324,Zeng Chaolin ,1.2,39,China,104.195397,35.86166,Aluminium,Metals & Mining 
2324,Zhang Tianyu ,1.2,54,China,104.195397,35.86166,telecommunications,Telecom 
2324,Shusheng Zheng ,1.2,56,China,104.195397,35.86166,telecom,Telecom 
2448,A. Jayson Adair ,1.1,52,United States of America,-95.712891,37.09024,damaged cars,Automotive 
2448,Joao Alves de Queiroz Filho ,1.1,69,Brazil,-51.92528,-14.235004,pharmaceuticals,Diversified 
2448,Ryuji Arai ,1.1,75,Japan,138.252924,36.204824,retail,Fashion & Retail 
2448,Sara Blakely ,1.1,51,United States of America,-95.712891,37.09024,Spanx,Fashion & Retail 
2448,Lloyd Blankfein ,1.1,67,United States of America,-95.712891,37.09024,banking,Finance & Investments 
2448,Henadiy Boholyubov ,1.1,60,Ukraine,31.16558,48.379433,"banking, investments",Diversified 
2448,Caspar Callerström ,1.1,48,Sweden,18.643501,60.128161,financial services,Finance & Investments 
2448,Kejian Cao ,1.1,59,China,104.195397,35.86166,air compressors,Manufacturing 
2448,Turgay Ciner ,1.1,66,Turkey,35.243322,38.963745,diversified,Diversified 
2448,Dai Lizhong ,1.1,53,China,104.195397,35.86166,medical testing,Healthcare 
2448,Pedro de Godoy Bueno ,1.1,31,Brazil,-51.92528,-14.235004,health insurance,Healthcare 
2448,Aydin Dogan ,1.1,85,Turkey,35.243322,38.963745,media,Media & Entertainment 
2448,Wolfgang Egger ,1.1,56,Germany,10.451526,51.165691,real estate,Real Estate 
2448,Gabriel Escarrer ,1.1,87,Spain,-3.74922,40.463667,hotels,Service 
2448,Richard Fairbank ,1.1,71,United States of America,-95.712891,37.09024,banking,Finance & Investments 
2448,Andy Fang ,1.1,29,United States of America,-95.712891,37.09024,food delivery app,Technology 
2448,Benedicte Find ,1.1,64,Denmark,9.501785,56.26392,medical devices,Healthcare 
2448,Paul Fireman ,1.1,78,United States of America,-95.712891,37.09024,Reebok,Fashion & Retail 
2448,Donald Friese ,1.1,81,United States of America,-95.712891,37.09024,manufacturing,Manufacturing 
2448,Soichiro Fukutake ,1.1,76,Japan,138.252924,36.204824,education,Service 
2448,Antonio Gallardo Ballart ,1.1,86,Spain,-3.74922,40.463667,pharmaceuticals,Healthcare 
2448,David Golub ,1.1,59,United States of America,-95.712891,37.09024,private equity,Finance & Investments 
2448,Guan Yihong ,1.1,52,China,104.195397,35.86166,restaurant,Food & Beverage 
2448,Stelios Haji-Ioannou ,1.1,55,Cyprus,33.429859,35.126413,EasyJet,Service 
2448,Mustafa Hamied ,1.1,81,India,78.96288,20.593684,pharmaceuticals,Healthcare 
2448,Han Arming Hanafia ,1.1,64,Indonesia,113.921327,-0.789275,data centers,Technology 
2448,Ronnen Harary ,1.1,50,Canada,-106.346771,56.130366,toys,Manufacturing 
2448,David Helgason ,1.1,44,Iceland,-19.020835,64.963051,game software,Technology 
2448,Christian Herz ,1.1,64,Germany,10.451526,51.165691,coffee,Finance & Investments 
2448,Michaela Herz ,1.1,64,Germany,10.451526,51.165691,coffee,Finance & Investments 
2448,Eduardo Hochschild ,1.1,58,Peru,-75.015152,-9.189967,mining,Metals & Mining 
2448,Hong Seok-joh ,1.1,69,South Korea,127.766922,35.907757,convenience stores,Fashion & Retail 
2448,Huang Jiangji ,1.1,64,Hong Kong,114.109497,22.396428,smartphones,Technology 
2448,Huang Xu ,1.1,54,China,104.195397,35.86166,semiconductor,Technology 
2448,Subba Rao Jasti ,1.1,95,India,78.96288,20.593684,pharmaceuticals,Healthcare 
2448,Long Jiang ,1.1,48,China,104.195397,35.86166,Manufacturing,Technology 
2448,Jiang Xuefei & family ,1.1,52,China,104.195397,35.86166,printed circuit boards,Technology 
2448,Jonas Kamprad ,1.1,56,Sweden,18.643501,60.128161,IKEA,Finance & Investments 
2448,Mathias Kamprad ,1.1,52,Sweden,18.643501,60.128161,IKEA,Finance & Investments 
2448,Peter Kamprad ,1.1,58,Sweden,18.643501,60.128161,IKEA,Finance & Investments 
2448,Andrew Karam ,1.1,40,United States of America,-95.712891,37.09024,mobile games,Media & Entertainment 
2448,Samvel Karapetyan ,1.1,56,Russia,105.318756,61.52401,real estate,Construction & Engineering 
2448,Alexander Karp ,1.1,54,United States of America,-95.712891,37.09024,software firm,Technology 
2448,Ke Guihua ,1.1,56,China,104.195397,35.86166,auto parts,Manufacturing 
2448,Kim Jung-woong ,1.1,47,South Korea,127.766922,35.907757,cosmetics,Fashion & Retail 
2448,Harry Klagsbrun ,1.1,67,Sweden,18.643501,60.128161,financial services,Finance & Investments 
2448,Alexander Knauf ,1.1,47,Germany,10.451526,51.165691,building materials,Manufacturing 
2448,Martin Knauf ,1.1,64,Germany,10.451526,51.165691,building materials,Manufacturing 
2448,Robert Knauf ,1.1,64,Germany,10.451526,51.165691,building materials,Manufacturing 
2448,Koh Wee Meng ,1.1,58,Singapore,103.819836,1.352083,"real estate, hotels",Real Estate 
2448,Sergei Kolesnikov ,1.1,50,Russia,105.318756,61.52401,building materials,Manufacturing 
2448,Andrei Komarov ,1.1,55,Russia,105.318756,61.52401,investments,Manufacturing 
2448,Koo Bon-neung ,1.1,73,South Korea,127.766922,35.907757,electronics,Manufacturing 
2448,Koo Bon-sik ,1.1,63,South Korea,127.766922,35.907757,LG,Technology 
2448,Suresh Krishna ,1.1,85,India,78.96288,20.593684,auto parts,Automotive 
2448,Nancy Lerner ,1.1,61,United States of America,-95.712891,37.09024,"banking, credit cards",Finance & Investments 
2448,Norma Lerner ,1.1,86,United States of America,-95.712891,37.09024,banking,Finance & Investments 
2448,Randolph Lerner ,1.1,60,United States of America,-95.712891,37.09024,"banking, credit cards",Finance & Investments 
2448,Li Shui-po ,1.1,65,Taiwan,120.960515,23.69781,Manufacturing,Manufacturing 
2448,Li Tan ,1.1,57,China,104.195397,35.86166,pharmaceuticals,Healthcare 
2448,Li Wenmei & family ,1.1,59,China,104.195397,35.86166,medical equipment,Healthcare 
2448,Lim Hariyanto Wijaya Sarwono ,1.1,93,Indonesia,113.921327,-0.789275,"palm oil, nickel mining",Energy 
2448,Lin Jie & family ,1.1,53,China,104.195397,35.86166,pharmaceuticals,Healthcare 
2448,Liu Chengyu & family ,1.1,59,China,104.195397,35.86166,power supply equipment,Manufacturing 
